Vuosi,Kk,Pv,Klo,Aikavyöhyke,Hiilimonoksidi (ug/m3),Typpidioksidi (ug/m3),Otsoni (ug/m3),Hengitettävät hiukkaset (ug/m3),Pienhiukkaset (ug/m3),Rikkidioksidi (ug/m3),Haisevat rikkiyhdisteet (ugS/m3)
2011,10,23,14:00,UTC,,33,,,14,,
2011,10,23,15:00,UTC,,35,,,13,,
2011,10,23,16:00,UTC,,39,,,13,,
2011,10,23,17:00,UTC,,20,,,11,,
2011,10,23,18:00,UTC,,15,,,8,,
2011,10,23,19:00,UTC,,10,,,8,,
2011,10,23,20:00,UTC,,8,,,8,,
2011,10,23,21:00,UTC,,7,,,8,,
2011,10,23,22:00,UTC,,6,,,10,,
2011,10,23,23:00,UTC,,7,,,14,,
2011,10,24,00:00,UTC,,5,,,9,,
2011,10,24,01:00,UTC,,4,,,11,,
2011,10,24,02:00,UTC,,4,,,10,,
2011,10,24,03:00,UTC,,5,,,13,,
2011,10,24,04:00,UTC,,10,,,14,,
2011,10,24,05:00,UTC,,24,,,15,,
2011,10,24,06:00,UTC,,24,,,15,,
2011,10,24,07:00,UTC,,19,,,15,,
2011,10,24,08:00,UTC,,19,,,17,,
2011,10,24,09:00,UTC,,22,,,17,,
2011,10,24,10:00,UTC,,24,,,17,,
2011,10,24,11:00,UTC,,22,,,16,,
2011,10,24,12:00,UTC,,20,,,15,,
2011,10,24,13:00,UTC,,22,,,14,,
2011,10,24,14:00,UTC,,25,,,15,,
2011,10,24,15:00,UTC,,26,,,14,,
2011,10,24,16:00,UTC,,27,,,17,,
2011,10,24,17:00,UTC,,23,,,11,,
2011,10,24,18:00,UTC,,10,,,12,,
2011,10,24,19:00,UTC,,6,,,16,,
2011,10,24,20:00,UTC,,5,,,16,,
2011,10,24,21:00,UTC,,4,,,14,,
2011,10,24,22:00,UTC,,3,,,13,,
2011,10,24,23:00,UTC,,3,,,13,,
2011,10,25,00:00,UTC,,3,,,14,,
2011,10,25,01:00,UTC,,3,,,13,,
2011,10,25,02:00,UTC,,4,,,13,,
2011,10,25,03:00,UTC,,5,,,12,,
2011,10,25,04:00,UTC,,7,,,11,,
2011,10,25,05:00,UTC,,12,,,12,,
2011,10,25,06:00,UTC,,15,,,16,,
2011,10,25,07:00,UTC,,20,,,10,,
2011,10,25,08:00,UTC,,19,,,10,,
2011,10,25,09:00,UTC,,18,,,11,,
2011,10,25,10:00,UTC,,20,,,12,,
2011,10,25,11:00,UTC,,18,,,11,,
2011,10,25,12:00,UTC,,19,,,10,,
2011,10,25,13:00,UTC,,20,,,10,,
2011,10,25,14:00,UTC,,22,,,10,,
2011,10,25,15:00,UTC,,25,,,11,,
2011,10,25,16:00,UTC,,19,,,9,,
2011,10,25,17:00,UTC,,20,,,8,,
2011,10,25,18:00,UTC,,20,,,8,,
2011,10,25,19:00,UTC,,12,,,11,,
2011,10,25,20:00,UTC,,12,,,5,,
2011,10,25,21:00,UTC,,8,,,6,,
2011,10,25,22:00,UTC,,5,,,5,,
2011,10,25,23:00,UTC,,5,,,7,,
2011,10,26,00:00,UTC,,4,,,7,,
2011,10,26,01:00,UTC,,5,,,8,,
2011,10,26,02:00,UTC,,7,,,8,,
2011,10,26,03:00,UTC,,10,,,6,,
2011,10,26,04:00,UTC,,16,,,7,,
2011,10,26,05:00,UTC,,20,,,9,,
2011,10,26,06:00,UTC,,24,,,11,,
2011,10,26,07:00,UTC,,33,,,7,,
2011,10,26,08:00,UTC,,24,,,6,,
2011,10,26,09:00,UTC,,39,,,8,,
2011,10,26,10:00,UTC,,34,,,8,,
2011,10,26,11:00,UTC,,36,,,7,,
2011,10,26,12:00,UTC,,39,,,8,,
2011,10,26,13:00,UTC,,62,,,10,,
2011,10,26,14:00,UTC,,49,,,8,,
2011,10,26,15:00,UTC,,49,,,10,,
2011,10,26,16:00,UTC,,34,,,14,,
2011,10,26,17:00,UTC,,24,,,7,,
2011,10,26,18:00,UTC,,30,,,8,,
2011,10,26,19:00,UTC,,27,,,7,,
2011,10,26,20:00,UTC,,17,,,8,,
2011,10,26,21:00,UTC,,14,,,7,,
2011,10,26,22:00,UTC,,9,,,6,,
2011,10,26,23:00,UTC,,9,,,4,,
2011,10,27,00:00,UTC,,6,,,4,,
2011,10,27,01:00,UTC,,9,,,8,,
2011,10,27,02:00,UTC,,12,,,4,,
2011,10,27,03:00,UTC,,23,,,4,,
2011,10,27,04:00,UTC,,27,,,4,,
2011,10,27,05:00,UTC,,39,,,7,,
2011,10,27,06:00,UTC,,42,,,8,,
2011,10,27,07:00,UTC,,42,,,9,,
2011,10,27,08:00,UTC,,40,,,9,,
2011,10,27,09:00,UTC,,33,,,9,,
2011,10,27,10:00,UTC,,33,,,9,,
2011,10,27,11:00,UTC,,35,,,13,,
2011,10,27,12:00,UTC,,47,,,9,,
2011,10,27,13:00,UTC,,56,,,10,,
2011,10,27,14:00,UTC,,66,,,11,,
2011,10,27,15:00,UTC,,62,,,12,,
2011,10,27,16:00,UTC,,50,,,12,,
2011,10,27,17:00,UTC,,32,,,16,,
2011,10,27,18:00,UTC,,21,,,14,,
2011,10,27,19:00,UTC,,27,,,17,,
2011,10,27,20:00,UTC,,26,,,15,,
2011,10,27,21:00,UTC,,28,,,19,,
2011,10,27,22:00,UTC,,22,,,12,,
2011,10,27,23:00,UTC,,16,,,11,,
2011,10,28,00:00,UTC,,24,,,13,,
2011,10,28,01:00,UTC,,24,,,14,,
2011,10,28,02:00,UTC,,19,,,14,,
2011,10,28,03:00,UTC,,35,,,15,,
2011,10,28,04:00,UTC,,34,,,14,,
2011,10,28,05:00,UTC,,41,,,17,,
2011,10,28,06:00,UTC,,46,,,20,,
2011,10,28,07:00,UTC,,41,,,16,,
2011,10,28,08:00,UTC,,42,,,15,,
2011,10,28,09:00,UTC,,39,,,16,,
2011,10,28,10:00,UTC,,40,,,13,,
2011,10,28,11:00,UTC,,43,,,13,,
2011,10,28,12:00,UTC,,38,,,13,,
2011,10,28,13:00,UTC,,40,,,20,,
2011,10,28,14:00,UTC,,33,,,16,,
2011,10,28,15:00,UTC,,24,,,20,,
2011,10,28,16:00,UTC,,24,,,19,,
2011,10,28,17:00,UTC,,18,,,20,,
2011,10,28,18:00,UTC,,21,,,20,,
2011,10,28,19:00,UTC,,19,,,20,,
2011,10,28,20:00,UTC,,19,,,25,,
2011,10,28,21:00,UTC,,20,,,20,,
2011,10,28,22:00,UTC,,16,,,19,,
2011,10,28,23:00,UTC,,8,,,21,,
2011,10,29,00:00,UTC,,6,,,24,,
2011,10,29,01:00,UTC,,6,,,17,,
2011,10,29,02:00,UTC,,6,,,19,,
2011,10,29,03:00,UTC,,7,,,14,,
2011,10,29,04:00,UTC,,10,,,13,,
2011,10,29,05:00,UTC,,18,,,5,,
2011,10,29,06:00,UTC,,18,,,4,,
2011,10,29,07:00,UTC,,12,,,3,,
2011,10,29,08:00,UTC,,10,,,3,,
2011,10,29,09:00,UTC,,9,,,3,,
2011,10,29,10:00,UTC,,11,,,3,,
2011,10,29,11:00,UTC,,7,,,3,,
2011,10,29,12:00,UTC,,10,,,3,,
2011,10,29,13:00,UTC,,10,,,8,,
2011,10,29,14:00,UTC,,13,,,2,,
2011,10,29,15:00,UTC,,11,,,3,,
2011,10,29,16:00,UTC,,30,,,3,,
2011,10,29,17:00,UTC,,25,,,4,,
2011,10,29,18:00,UTC,,22,,,4,,
2011,10,29,19:00,UTC,,11,,,8,,
2011,10,29,20:00,UTC,,53,,,7,,
2011,10,29,21:00,UTC,,49,,,7,,
2011,10,29,22:00,UTC,,14,,,4,,
2011,10,29,23:00,UTC,,5,,,4,,
2011,10,30,00:00,UTC,,4,,,4,,
2011,10,30,01:00,UTC,,,,,,,
2011,10,30,02:00,UTC,,3,,,3,,
2011,10,30,03:00,UTC,,3,,,2,,
2011,10,30,04:00,UTC,,2,,,3,,
2011,10,30,05:00,UTC,,3,,,3,,
2011,10,30,06:00,UTC,,3,,,5,,
2011,10,30,07:00,UTC,,3,,,5,,
2011,10,30,08:00,UTC,,5,,,4,,
2011,10,30,09:00,UTC,,6,,,5,,
2011,10,30,10:00,UTC,,6,,,9,,
2011,10,30,11:00,UTC,,7,,,4,,
2011,10,30,12:00,UTC,,8,,,5,,
2011,10,30,13:00,UTC,,10,,,6,,
2011,10,30,14:00,UTC,,10,,,7,,
2011,10,30,15:00,UTC,,10,,,7,,
2011,10,30,16:00,UTC,,10,,,7,,
2011,10,30,17:00,UTC,,9,,,9,,
2011,10,30,18:00,UTC,,9,,,4,,
2011,10,30,19:00,UTC,,10,,,5,,
2011,10,30,20:00,UTC,,8,,,4,,
2011,10,30,21:00,UTC,,6,,,4,,
2011,10,30,22:00,UTC,,7,,,5,,
2011,10,30,23:00,UTC,,5,,,5,,
2011,10,31,00:00,UTC,,5,,,9,,
2011,10,31,01:00,UTC,,7,,,5,,
2011,10,31,02:00,UTC,,6,,,4,,
2011,10,31,03:00,UTC,,7,,,4,,
2011,10,31,04:00,UTC,,8,,,4,,
2011,10,31,05:00,UTC,,12,,,4,,
2011,10,31,06:00,UTC,,21,,,6,,
2011,10,31,07:00,UTC,,22,,,6,,
2011,10,31,08:00,UTC,,26,,,5,,
2011,10,31,09:00,UTC,,24,,,9,,
2011,10,31,10:00,UTC,,24,,,4,,
2011,10,31,11:00,UTC,,22,,,3,,
2011,10,31,12:00,UTC,,20,,,5,,
2011,10,31,13:00,UTC,,17,,,4,,
2011,10,31,14:00,UTC,,23,,,5,,
2011,10,31,15:00,UTC,,23,,,5,,
2011,10,31,16:00,UTC,,23,,,5,,
2011,10,31,17:00,UTC,,25,,,5,,
2011,10,31,18:00,UTC,,17,,,5,,
2011,10,31,19:00,UTC,,14,,,8,,
2011,10,31,20:00,UTC,,12,,,5,,
2011,10,31,21:00,UTC,,8,,,4,,
2011,10,31,22:00,UTC,,6,,,2,,
2011,10,31,23:00,UTC,,5,,,4,,
2011,11,1,00:00,UTC,,6,,,5,,
2011,11,1,01:00,UTC,,22,,,4,,
2011,11,1,02:00,UTC,,36,,,4,,
2011,11,1,03:00,UTC,,41,,,11,,
2011,11,1,04:00,UTC,,41,,,6,,
2011,11,1,05:00,UTC,,41,,,6,,
2011,11,1,06:00,UTC,,25,,,4,,
2011,11,1,07:00,UTC,,21,,,6,,
2011,11,1,08:00,UTC,,17,,,6,,
2011,11,1,09:00,UTC,,16,,,5,,
2011,11,1,10:00,UTC,,16,,,4,,
2011,11,1,11:00,UTC,,36,,,12,,
2011,11,1,12:00,UTC,,44,,,9,,
2011,11,1,13:00,UTC,,33,,,5,,
2011,11,1,14:00,UTC,,25,,,5,,
2011,11,1,15:00,UTC,,14,,,6,,
2011,11,1,16:00,UTC,,16,,,6,,
2011,11,1,17:00,UTC,,14,,,5,,
2011,11,1,18:00,UTC,,11,,,6,,
2011,11,1,19:00,UTC,,8,,,8,,
2011,11,1,20:00,UTC,,8,,,3,,
2011,11,1,21:00,UTC,,7,,,3,,
2011,11,1,22:00,UTC,,5,,,5,,
2011,11,1,23:00,UTC,,5,,,4,,
2011,11,2,00:00,UTC,,5,,,5,,
2011,11,2,01:00,UTC,,4,,,5,,
2011,11,2,02:00,UTC,,4,,,5,,
2011,11,2,03:00,UTC,,4,,,5,,
2011,11,2,04:00,UTC,,4,,,8,,
2011,11,2,05:00,UTC,,7,,,4,,
2011,11,2,06:00,UTC,,21,,,5,,
2011,11,2,07:00,UTC,,16,,,7,,
2011,11,2,08:00,UTC,,14,,,9,,
2011,11,2,09:00,UTC,,17,,,6,,
2011,11,2,10:00,UTC,,19,,,10,,
2011,11,2,11:00,UTC,,22,,,7,,
2011,11,2,12:00,UTC,,28,,,8,,
2011,11,2,13:00,UTC,,20,,,9,,
2011,11,2,14:00,UTC,,20,,,11,,
2011,11,2,15:00,UTC,,21,,,11,,
2011,11,2,16:00,UTC,,16,,,10,,
2011,11,2,17:00,UTC,,15,,,12,,
2011,11,2,18:00,UTC,,30,,,16,,
2011,11,2,19:00,UTC,,23,,,10,,
2011,11,2,20:00,UTC,,18,,,9,,
2011,11,2,21:00,UTC,,10,,,9,,
2011,11,2,22:00,UTC,,7,,,10,,
2011,11,2,23:00,UTC,,7,,,10,,
2011,11,3,00:00,UTC,,6,,,11,,
2011,11,3,01:00,UTC,,5,,,14,,
2011,11,3,02:00,UTC,,5,,,8,,
2011,11,3,03:00,UTC,,5,,,7,,
2011,11,3,04:00,UTC,,7,,,7,,
2011,11,3,05:00,UTC,,13,,,10,,
2011,11,3,06:00,UTC,,23,,,10,,
2011,11,3,07:00,UTC,,24,,,10,,
2011,11,3,08:00,UTC,,21,,,9,,
2011,11,3,09:00,UTC,,24,,,15,,
2011,11,3,10:00,UTC,,31,,,12,,
2011,11,3,11:00,UTC,,29,,,13,,
2011,11,3,12:00,UTC,,21,,,11,,
2011,11,3,13:00,UTC,,27,,,11,,
2011,11,3,14:00,UTC,,31,,,11,,
2011,11,3,15:00,UTC,,38,,,10,,
2011,11,3,16:00,UTC,,49,,,14,,
2011,11,3,17:00,UTC,,44,,,9,,
2011,11,3,18:00,UTC,,55,,,13,,
2011,11,3,19:00,UTC,,61,,,13,,
2011,11,3,20:00,UTC,,47,,,15,,
2011,11,3,21:00,UTC,,29,,,13,,
2011,11,3,22:00,UTC,,19,,,11,,
2011,11,3,23:00,UTC,,22,,,11,,
2011,11,4,00:00,UTC,,33,,,15,,
2011,11,4,01:00,UTC,,25,,,10,,
2011,11,4,02:00,UTC,,24,,,11,,
2011,11,4,03:00,UTC,,25,,,9,,
2011,11,4,04:00,UTC,,23,,,10,,
2011,11,4,05:00,UTC,,30,,,8,,
2011,11,4,06:00,UTC,,34,,,8,,
2011,11,4,07:00,UTC,,43,,,13,,
2011,11,4,08:00,UTC,,66,,,7,,
2011,11,4,09:00,UTC,,40,,,6,,
2011,11,4,10:00,UTC,,43,,,10,,
2011,11,4,11:00,UTC,,47,,,9,,
2011,11,4,12:00,UTC,,46,,,9,,
2011,11,4,13:00,UTC,,51,,,11,,
2011,11,4,14:00,UTC,,48,,,11,,
2011,11,4,15:00,UTC,,63,,,18,,
2011,11,4,16:00,UTC,,52,,,11,,
2011,11,4,17:00,UTC,,44,,,12,,
2011,11,4,18:00,UTC,,38,,,11,,
2011,11,4,19:00,UTC,,22,,,12,,
2011,11,4,20:00,UTC,,20,,,10,,
2011,11,4,21:00,UTC,,17,,,7,,
2011,11,4,22:00,UTC,,16,,,10,,
2011,11,4,23:00,UTC,,14,,,12,,
2011,11,5,00:00,UTC,,11,,,12,,
2011,11,5,01:00,UTC,,12,,,16,,
2011,11,5,02:00,UTC,,13,,,12,,
2011,11,5,03:00,UTC,,13,,,14,,
2011,11,5,04:00,UTC,,12,,,12,,
2011,11,5,05:00,UTC,,8,,,15,,
2011,11,5,06:00,UTC,,13,,,18,,
2011,11,5,07:00,UTC,,14,,,20,,
2011,11,5,08:00,UTC,,18,,,24,,
2011,11,5,09:00,UTC,,15,,,21,,
2011,11,5,10:00,UTC,,18,,,21,,
2011,11,5,11:00,UTC,,21,,,20,,
2011,11,5,12:00,UTC,,23,,,21,,
2011,11,5,13:00,UTC,,21,,,23,,
2011,11,5,14:00,UTC,,26,,,26,,
2011,11,5,15:00,UTC,,25,,,19,,
2011,11,5,16:00,UTC,,22,,,19,,
2011,11,5,17:00,UTC,,18,,,18,,
2011,11,5,18:00,UTC,,17,,,20,,
2011,11,5,19:00,UTC,,14,,,19,,
2011,11,5,20:00,UTC,,15,,,19,,
2011,11,5,21:00,UTC,,13,,,23,,
2011,11,5,22:00,UTC,,15,,,19,,
2011,11,5,23:00,UTC,,13,,,20,,
2011,11,6,00:00,UTC,,11,,,19,,
2011,11,6,01:00,UTC,,11,,,22,,
2011,11,6,02:00,UTC,,11,,,23,,
2011,11,6,03:00,UTC,,9,,,27,,
2011,11,6,04:00,UTC,,7,,,22,,
2011,11,6,05:00,UTC,,8,,,21,,
2011,11,6,06:00,UTC,,7,,,23,,
2011,11,6,07:00,UTC,,8,,,25,,
2011,11,6,08:00,UTC,,10,,,25,,
2011,11,6,09:00,UTC,,10,,,29,,
2011,11,6,10:00,UTC,,12,,,21,,
2011,11,6,11:00,UTC,,12,,,21,,
2011,11,6,12:00,UTC,,13,,,26,,
2011,11,6,13:00,UTC,,17,,,28,,
2011,11,6,14:00,UTC,,19,,,32,,
2011,11,6,15:00,UTC,,18,,,27,,
2011,11,6,16:00,UTC,,18,,,27,,
2011,11,6,17:00,UTC,,14,,,28,,
2011,11,6,18:00,UTC,,11,,,26,,
2011,11,6,19:00,UTC,,9,,,22,,
2011,11,6,20:00,UTC,,10,,,20,,
2011,11,6,21:00,UTC,,9,,,22,,
2011,11,6,22:00,UTC,,15,,,21,,
2011,11,6,23:00,UTC,,15,,,26,,
2011,11,7,00:00,UTC,,15,,,19,,
2011,11,7,01:00,UTC,,11,,,19,,
2011,11,7,02:00,UTC,,7,,,22,,
2011,11,7,03:00,UTC,,9,,,21,,
2011,11,7,04:00,UTC,,9,,,24,,
2011,11,7,05:00,UTC,,27,,,19,,
2011,11,7,06:00,UTC,,45,,,18,,
2011,11,7,07:00,UTC,,39,,,19,,
2011,11,7,08:00,UTC,,30,,,22,,
2011,11,7,09:00,UTC,,24,,,17,,
2011,11,7,10:00,UTC,,27,,,14,,
2011,11,7,11:00,UTC,,23,,,14,,
2011,11,7,12:00,UTC,,24,,,15,,
2011,11,7,13:00,UTC,,30,,,17,,
2011,11,7,14:00,UTC,,30,,,22,,
2011,11,7,15:00,UTC,,28,,,14,,
2011,11,7,16:00,UTC,,24,,,18,,
2011,11,7,17:00,UTC,,16,,,21,,
2011,11,7,18:00,UTC,,15,,,24,,
2011,11,7,19:00,UTC,,11,,,22,,
2011,11,7,20:00,UTC,,7,,,15,,
2011,11,7,21:00,UTC,,7,,,11,,
2011,11,7,22:00,UTC,,5,,,11,,
2011,11,7,23:00,UTC,,4,,,5,,
2011,11,8,00:00,UTC,,4,,,3,,
2011,11,8,01:00,UTC,,4,,,1,,
2011,11,8,02:00,UTC,,4,,,2,,
2011,11,8,03:00,UTC,,5,,,5,,
2011,11,8,04:00,UTC,,8,,,2,,
2011,11,8,05:00,UTC,,12,,,1,,
2011,11,8,06:00,UTC,,20,,,4,,
2011,11,8,07:00,UTC,,26,,,5,,
2011,11,8,08:00,UTC,,20,,,,,
2011,11,8,09:00,UTC,,26,,,,,
2011,11,8,10:00,UTC,,30,,,,,
2011,11,8,11:00,UTC,,29,,,,,
2011,11,8,12:00,UTC,,25,,,,,
2011,11,8,13:00,UTC,,29,,,,,
2011,11,8,14:00,UTC,,29,,,,,
2011,11,8,15:00,UTC,,37,,,,,
2011,11,8,16:00,UTC,,30,,,,,
2011,11,8,17:00,UTC,,47,,,,,
2011,11,8,18:00,UTC,,36,,,,,
2011,11,8,19:00,UTC,,36,,,,,
2011,11,8,20:00,UTC,,39,,,,,
2011,11,8,21:00,UTC,,24,,,,,
2011,11,8,22:00,UTC,,27,,,,,
2011,11,8,23:00,UTC,,34,,,9,,
2011,11,9,00:00,UTC,,13,,,8,,
2011,11,9,01:00,UTC,,9,,,6,,
2011,11,9,02:00,UTC,,9,,,7,,
2011,11,9,03:00,UTC,,9,,,6,,
2011,11,9,04:00,UTC,,14,,,6,,
2011,11,9,05:00,UTC,,16,,,6,,
2011,11,9,06:00,UTC,,42,,,7,,
2011,11,9,07:00,UTC,,45,,,8,,
2011,11,9,08:00,UTC,,34,,,7,,
2011,11,9,09:00,UTC,,35,,,7,,
2011,11,9,10:00,UTC,,32,,,6,,
2011,11,9,11:00,UTC,,37,,,7,,
2011,11,9,12:00,UTC,,41,,,8,,
2011,11,9,13:00,UTC,,38,,,7,,
2011,11,9,14:00,UTC,,37,,,7,,
2011,11,9,15:00,UTC,,58,,,9,,
2011,11,9,16:00,UTC,,60,,,11,,
2011,11,9,17:00,UTC,,46,,,8,,
2011,11,9,18:00,UTC,,46,,,8,,
2011,11,9,19:00,UTC,,59,,,8,,
2011,11,9,20:00,UTC,,29,,,6,,
2011,11,9,21:00,UTC,,24,,,5,,
2011,11,9,22:00,UTC,,26,,,5,,
2011,11,9,23:00,UTC,,22,,,4,,
2011,11,10,00:00,UTC,,25,,,6,,
2011,11,10,01:00,UTC,,23,,,4,,
2011,11,10,02:00,UTC,,26,,,5,,
2011,11,10,03:00,UTC,,22,,,5,,
2011,11,10,04:00,UTC,,30,,,5,,
2011,11,10,05:00,UTC,,39,,,12,,
2011,11,10,06:00,UTC,,21,,,6,,
2011,11,10,07:00,UTC,,21,,,7,,
2011,11,10,08:00,UTC,,31,,,6,,
2011,11,10,09:00,UTC,,56,,,11,,
2011,11,10,10:00,UTC,,31,,,8,,
2011,11,10,11:00,UTC,,25,,,6,,
2011,11,10,12:00,UTC,,30,,,6,,
2011,11,10,13:00,UTC,,27,,,5,,
2011,11,10,14:00,UTC,,31,,,6,,
2011,11,10,15:00,UTC,,35,,,7,,
2011,11,10,16:00,UTC,,28,,,7,,
2011,11,10,17:00,UTC,,22,,,6,,
2011,11,10,18:00,UTC,,18,,,6,,
2011,11,10,19:00,UTC,,11,,,6,,
2011,11,10,20:00,UTC,,8,,,6,,
2011,11,10,21:00,UTC,,6,,,6,,
2011,11,10,22:00,UTC,,5,,,6,,
2011,11,10,23:00,UTC,,3,,,7,,
2011,11,11,00:00,UTC,,3,,,6,,
2011,11,11,01:00,UTC,,4,,,7,,
2011,11,11,02:00,UTC,,5,,,6,,
2011,11,11,03:00,UTC,,5,,,6,,
2011,11,11,04:00,UTC,,13,,,7,,
2011,11,11,05:00,UTC,,18,,,9,,
2011,11,11,06:00,UTC,,31,,,5,,
2011,11,11,07:00,UTC,,48,,,6,,
2011,11,11,08:00,UTC,,33,,,5,,
2011,11,11,09:00,UTC,,30,,,5,,
2011,11,11,10:00,UTC,,24,,,4,,
2011,11,11,11:00,UTC,,22,,,4,,
2011,11,11,12:00,UTC,,35,,,5,,
2011,11,11,13:00,UTC,,38,,,5,,
2011,11,11,14:00,UTC,,43,,,6,,
2011,11,11,15:00,UTC,,38,,,6,,
2011,11,11,16:00,UTC,,41,,,6,,
2011,11,11,17:00,UTC,,34,,,7,,
2011,11,11,18:00,UTC,,25,,,5,,
2011,11,11,19:00,UTC,,22,,,4,,
2011,11,11,20:00,UTC,,16,,,5,,
2011,11,11,21:00,UTC,,18,,,4,,
2011,11,11,22:00,UTC,,14,,,5,,
2011,11,11,23:00,UTC,,13,,,4,,
2011,11,12,00:00,UTC,,11,,,3,,
2011,11,12,01:00,UTC,,14,,,3,,
2011,11,12,02:00,UTC,,15,,,3,,
2011,11,12,03:00,UTC,,16,,,3,,
2011,11,12,04:00,UTC,,19,,,3,,
2011,11,12,05:00,UTC,,15,,,4,,
2011,11,12,06:00,UTC,,16,,,4,,
2011,11,12,07:00,UTC,,20,,,4,,
2011,11,12,08:00,UTC,,21,,,4,,
2011,11,12,09:00,UTC,,24,,,5,,
2011,11,12,10:00,UTC,,20,,,4,,
2011,11,12,11:00,UTC,,20,,,4,,
2011,11,12,12:00,UTC,,19,,,4,,
2011,11,12,13:00,UTC,,10,,,3,,
2011,11,12,14:00,UTC,,9,,,3,,
2011,11,12,15:00,UTC,,14,,,4,,
2011,11,12,16:00,UTC,,21,,,3,,
2011,11,12,17:00,UTC,,19,,,4,,
2011,11,12,18:00,UTC,,14,,,4,,
2011,11,12,19:00,UTC,,14,,,5,,
2011,11,12,20:00,UTC,,12,,,5,,
2011,11,12,21:00,UTC,,9,,,5,,
2011,11,12,22:00,UTC,,22,,,5,,
2011,11,12,23:00,UTC,,13,,,5,,
2011,11,13,00:00,UTC,,11,,,8,,
2011,11,13,01:00,UTC,,3,,,6,,
2011,11,13,02:00,UTC,,3,,,6,,
2011,11,13,03:00,UTC,,2,,,5,,
2011,11,13,04:00,UTC,,2,,,3,,
2011,11,13,05:00,UTC,,2,,,4,,
2011,11,13,06:00,UTC,,2,,,2,,
2011,11,13,07:00,UTC,,3,,,3,,
2011,11,13,08:00,UTC,,2,,,4,,
2011,11,13,09:00,UTC,,4,,,5,,
2011,11,13,10:00,UTC,,4,,,7,,
2011,11,13,11:00,UTC,,4,,,7,,
2011,11,13,12:00,UTC,,6,,,10,,
2011,11,13,13:00,UTC,,7,,,10,,
2011,11,13,14:00,UTC,,6,,,9,,
2011,11,13,15:00,UTC,,11,,,9,,
2011,11,13,16:00,UTC,,10,,,10,,
2011,11,13,17:00,UTC,,10,,,10,,
2011,11,13,18:00,UTC,,12,,,10,,
2011,11,13,19:00,UTC,,10,,,9,,
2011,11,13,20:00,UTC,,10,,,7,,
2011,11,13,21:00,UTC,,6,,,5,,
2011,11,13,22:00,UTC,,5,,,3,,
2011,11,13,23:00,UTC,,2,,,4,,
2011,11,14,00:00,UTC,,5,,,3,,
2011,11,14,01:00,UTC,,4,,,3,,
2011,11,14,02:00,UTC,,2,,,3,,
2011,11,14,03:00,UTC,,4,,,3,,
2011,11,14,04:00,UTC,,5,,,3,,
2011,11,14,05:00,UTC,,14,,,4,,
2011,11,14,06:00,UTC,,18,,,4,,
2011,11,14,07:00,UTC,,19,,,5,,
2011,11,14,08:00,UTC,,25,,,5,,
2011,11,14,09:00,UTC,,26,,,5,,
2011,11,14,10:00,UTC,,25,,,5,,
2011,11,14,11:00,UTC,,20,,,4,,
2011,11,14,12:00,UTC,,21,,,4,,
2011,11,14,13:00,UTC,,25,,,4,,
2011,11,14,14:00,UTC,,30,,,6,,
2011,11,14,15:00,UTC,,24,,,5,,
2011,11,14,16:00,UTC,,24,,,6,,
2011,11,14,17:00,UTC,,30,,,5,,
2011,11,14,18:00,UTC,,18,,,5,,
2011,11,14,19:00,UTC,,12,,,5,,
2011,11,14,20:00,UTC,,11,,,5,,
2011,11,14,21:00,UTC,,6,,,5,,
2011,11,14,22:00,UTC,,6,,,5,,
2011,11,14,23:00,UTC,,4,,,5,,
2011,11,15,00:00,UTC,,4,,,7,,
2011,11,15,01:00,UTC,,4,,,5,,
2011,11,15,02:00,UTC,,6,,,4,,
2011,11,15,03:00,UTC,,5,,,4,,
2011,11,15,04:00,UTC,,10,,,5,,
2011,11,15,05:00,UTC,,15,,,6,,
2011,11,15,06:00,UTC,,24,,,5,,
2011,11,15,07:00,UTC,,28,,,7,,
2011,11,15,08:00,UTC,,32,,,6,,
2011,11,15,09:00,UTC,,39,,,8,,
2011,11,15,10:00,UTC,,38,,,7,,
2011,11,15,11:00,UTC,,43,,,7,,
2011,11,15,12:00,UTC,,36,,,7,,
2011,11,15,13:00,UTC,,39,,,6,,
2011,11,15,14:00,UTC,,37,,,7,,
2011,11,15,15:00,UTC,,48,,,8,,
2011,11,15,16:00,UTC,,36,,,8,,
2011,11,15,17:00,UTC,,41,,,8,,
2011,11,15,18:00,UTC,,26,,,6,,
2011,11,15,19:00,UTC,,34,,,7,,
2011,11,15,20:00,UTC,,23,,,6,,
2011,11,15,21:00,UTC,,16,,,5,,
2011,11,15,22:00,UTC,,10,,,4,,
2011,11,15,23:00,UTC,,6,,,5,,
2011,11,16,00:00,UTC,,5,,,3,,
2011,11,16,01:00,UTC,,5,,,3,,
2011,11,16,02:00,UTC,,3,,,3,,
2011,11,16,03:00,UTC,,6,,,4,,
2011,11,16,04:00,UTC,,9,,,4,,
2011,11,16,05:00,UTC,,11,,,3,,
2011,11,16,06:00,UTC,,23,,,3,,
2011,11,16,07:00,UTC,,19,,,5,,
2011,11,16,08:00,UTC,,15,,,4,,
2011,11,16,09:00,UTC,,16,,,4,,
2011,11,16,10:00,UTC,,15,,,4,,
2011,11,16,11:00,UTC,,16,,,4,,
2011,11,16,12:00,UTC,,23,,,4,,
2011,11,16,13:00,UTC,,22,,,4,,
2011,11,16,14:00,UTC,,29,,,4,,
